datetime,open,high,low,close,volume
2025-04-30 13:37:00,208.34,208.42,207.83,208.005,164963.0
2025-04-30 13:38:00,208.0,208.06,207.71,207.71,125170.0
2025-04-30 13:39:00,207.725,207.74,207.44,207.475,106770.0
2025-04-30 13:40:00,207.4867,207.64,207.18,207.285,147652.0
2025-04-30 13:41:00,207.281737,207.35,206.85,206.965,172770.0
2025-04-30 13:42:00,206.989,207.1,206.85,206.94,100967.0
2025-04-30 13:43:00,206.96,207.225,206.6705,206.78,136295.0
2025-04-30 13:44:00,206.8,207.52,206.795,207.415,116120.0
2025-04-30 13:45:00,207.41,207.52,207.0,207.4599,144991.0
2025-04-30 13:46:00,207.44,207.47,207.1,207.26,112027.0
2025-04-30 13:47:00,207.285,207.62,207.28,207.62,78432.0
2025-04-30 13:48:00,207.62,207.99,207.55,207.91,131367.0
2025-04-30 13:49:00,207.88,208.02,207.8,207.93,116299.0
2025-04-30 13:50:00,207.93,208.0499,207.77,207.7825,97545.0
2025-04-30 13:51:00,207.86,207.86,207.53,207.585,92427.0
2025-04-30 13:52:00,207.5428,207.8016,207.5,207.58,61188.0
2025-04-30 13:53:00,207.59,207.91,207.56,207.65,77677.0
2025-04-30 13:54:00,207.65,207.97,207.47,207.89,83535.0
2025-04-30 13:55:00,207.895,208.16,207.83,207.87,90898.0
2025-04-30 13:56:00,207.85,207.91,207.224,207.27,95697.0
2025-04-30 13:57:00,207.22,207.34,207.08,207.23,99742.0
2025-04-30 13:58:00,207.255,207.255,207.0,207.1,51363.0
2025-04-30 13:59:00,207.08,207.3,207.0,207.14,60585.0
2025-04-30 14:00:00,207.185,207.649,207.14,207.61,117748.0
2025-04-30 14:01:00,207.5779,207.93,207.54,207.91,134040.0
2025-04-30 14:02:00,207.89,207.986,207.53,207.68,53629.0
2025-04-30 14:03:00,207.65,207.72,207.45,207.55,99819.0
2025-04-30 14:04:00,207.52,207.89,207.52,207.7457,91870.0
2025-04-30 14:05:00,207.74,207.87,207.57,207.7501,52665.0
2025-04-30 14:06:00,207.78,208.0,207.7301,207.9296,45779.0
2025-04-30 14:07:00,207.91,207.93,207.35,207.51,62703.0
2025-04-30 14:08:00,207.55,207.895,207.438,207.88,44131.0
2025-04-30 14:09:00,207.85,208.05,207.84,207.94,76922.0
2025-04-30 14:10:00,207.945,208.045,207.5508,207.73,86358.0
2025-04-30 14:11:00,207.72,207.97,207.7,207.83,66037.0
2025-04-30 14:12:00,207.825,208.11,207.77,208.04,68481.0
2025-04-30 14:13:00,208.0217,208.1475,207.94,208.1475,71221.0
2025-04-30 14:14:00,208.11,208.34,208.0901,208.22,78174.0
2025-04-30 14:15:00,208.2142,208.5699,208.2142,208.4801,90018.0
2025-04-30 14:16:00,208.49,208.52,208.2747,208.395,83801.0
2025-04-30 14:17:00,208.36,208.48,208.29,208.3198,59900.0
2025-04-30 14:18:00,208.34,208.6314,208.32,208.57,41215.0
2025-04-30 14:19:00,208.57,208.84,208.5,208.73,65985.0
2025-04-30 14:20:00,208.72,208.86,208.61,208.75,55988.0
2025-04-30 14:21:00,208.735,208.86,208.64,208.78,61929.0
2025-04-30 14:22:00,208.75,208.77,208.6,208.6004,38603.0
2025-04-30 14:23:00,208.615,208.93,208.59,208.87,49073.0
2025-04-30 14:24:00,208.8752,209.13,208.84,209.0608,103609.0
2025-04-30 14:25:00,209.04,209.09,208.89,209.0826,65632.0
2025-04-30 14:26:00,209.05,209.24,209.018,209.21,65750.0
2025-04-30 14:27:00,209.205,209.205,209.01,209.11,42174.0
2025-04-30 14:28:00,209.125,209.16,208.98,209.0328,55458.0
2025-04-30 14:29:00,209.05,209.3499,209.0,209.3212,66632.0
2025-04-30 14:30:00,209.3495,209.55,209.18,209.5,85606.0
2025-04-30 14:31:00,209.4861,209.69,209.41,209.4432,71766.0
2025-04-30 14:32:00,209.46,209.5,209.23,209.3,64963.0
2025-04-30 14:33:00,209.31,209.57,209.31,209.49,71341.0
2025-04-30 14:34:00,209.53,209.65,209.45,209.4901,66783.0
2025-04-30 14:35:00,209.4959,209.4959,209.16,209.225,101563.0
2025-04-30 14:36:00,209.25,209.27,208.865,208.865,92859.0
2025-04-30 14:37:00,208.865,209.0537,208.855,208.91,53250.0
2025-04-30 14:38:00,208.93,209.02,208.7977,209.0029,55381.0
2025-04-30 14:39:00,208.9885,209.28,208.9885,209.2097,67280.0
2025-04-30 14:40:00,209.2099,209.21,208.9714,209.09,51236.0
2025-04-30 14:41:00,209.06,209.08,208.74,208.79,64927.0
2025-04-30 14:42:00,208.8,208.97,208.7101,208.96,36880.0
2025-04-30 14:43:00,208.97,209.28,208.92,209.28,60559.0
2025-04-30 14:44:00,209.2797,209.55,209.2405,209.42,95582.0
2025-04-30 14:45:00,209.38,209.58,209.29,209.57,55743.0
2025-04-30 14:46:00,209.5501,209.58,209.33,209.365,60038.0
2025-04-30 14:47:00,209.36,209.3827,208.97,209.07,65988.0
2025-04-30 14:48:00,209.0824,209.35,209.02,209.16,49744.0
2025-04-30 14:49:00,209.13,209.28,209.06,209.24,42039.0
2025-04-30 14:50:00,209.2,209.3057,208.9081,208.94,53760.0
2025-04-30 14:51:00,208.9565,209.02,208.87,208.9885,58083.0
2025-04-30 14:52:00,209.0,209.44,209.0,209.4044,47464.0
2025-04-30 14:53:00,209.42,209.53,209.34,209.41,68689.0
2025-04-30 14:54:00,209.45,209.59,209.1301,209.21,55269.0
2025-04-30 14:55:00,209.2,209.2963,209.1,209.22,56013.0
2025-04-30 14:56:00,209.19,209.29,209.0429,209.19,58826.0
2025-04-30 14:57:00,209.23,209.52,209.2,209.38,40847.0
2025-04-30 14:58:00,209.4,209.56,209.4,209.53,61465.0
2025-04-30 14:59:00,209.535,209.75,209.5,209.6355,129235.0
2025-04-30 15:00:00,209.59,210.15,209.56,210.145,126172.0
2025-04-30 15:01:00,210.145,210.173,209.92,210.04,95715.0
2025-04-30 15:02:00,210.04,210.125,209.92,210.11,84715.0
2025-04-30 15:03:00,210.13,210.2,209.82,209.84,78993.0
2025-04-30 15:04:00,209.82,210.04,209.81,210.03,41020.0
2025-04-30 15:05:00,210.02,210.1,209.89,210.04,42564.0
2025-04-30 15:06:00,210.0242,210.08,209.91,210.06,54135.0
2025-04-30 15:07:00,210.08,210.3,210.08,210.22,71447.0
2025-04-30 15:08:00,210.221,210.28,210.14,210.2417,38441.0
2025-04-30 15:09:00,210.266,210.47,210.19,210.355,79385.0
2025-04-30 15:10:00,210.36,210.42,210.1683,210.29,69249.0
2025-04-30 15:11:00,210.27,210.43,210.25,210.3079,63335.0
2025-04-30 15:12:00,210.31,210.5596,210.3,210.51,57147.0
2025-04-30 15:13:00,210.5256,210.6,210.42,210.5932,58791.0
2025-04-30 15:14:00,210.57,210.64,210.49,210.5,48618.0
2025-04-30 15:15:00,210.505,210.58,210.2813,210.38,63249.0
2025-04-30 15:16:00,210.4,210.67,210.38,210.66,60625.0
2025-04-30 15:17:00,210.67,210.735,210.57,210.67,64875.0
2025-04-30 15:18:00,210.7,210.7317,210.55,210.63,43432.0
2025-04-30 15:19:00,210.63,210.655,210.4718,210.4981,57368.0
2025-04-30 15:20:00,210.49,210.67,210.48,210.55,46826.0
2025-04-30 15:21:00,210.5668,210.86,210.5668,210.815,50021.0
2025-04-30 15:22:00,210.81,210.8494,210.65,210.66,34287.0
2025-04-30 15:23:00,210.67,210.765,210.63,210.63,30044.0
2025-04-30 15:24:00,210.5923,210.655,210.25,210.3,53030.0
2025-04-30 15:25:00,210.3,210.31,210.0,210.09,78686.0
2025-04-30 15:26:00,210.08,210.1396,210.04,210.095,56069.0
2025-04-30 15:27:00,210.1,210.19,209.99,210.13,57361.0
2025-04-30 15:28:00,210.14,210.62,210.13,210.55,74826.0
2025-04-30 15:29:00,210.55,210.565,210.48,210.545,58735.0
2025-04-30 15:30:00,210.56,210.588,210.3688,210.48,49568.0
2025-04-30 15:31:00,210.47,210.505,210.24,210.37,39316.0
2025-04-30 15:32:00,210.395,210.47,210.31,210.38,31115.0
2025-04-30 15:33:00,210.39,210.39,210.28,210.32,39971.0
2025-04-30 15:34:00,210.34,210.3599,210.21,210.305,38899.0
2025-04-30 15:35:00,210.33,210.35,210.075,210.21,38097.0
2025-04-30 15:36:00,210.23,210.384,210.08,210.179,40589.0
2025-04-30 15:37:00,210.17,210.202,210.03,210.04,21470.0
2025-04-30 15:38:00,210.045,210.1799,209.95,210.0805,37520.0
2025-04-30 15:39:00,210.1299,210.23,210.08,210.15,29608.0
2025-04-30 15:40:00,210.185,210.29,210.14,210.1401,34946.0
2025-04-30 15:41:00,210.1456,210.36,210.11,210.13,39976.0
2025-04-30 15:42:00,210.15,210.29,210.13,210.17,40013.0
2025-04-30 15:43:00,210.165,210.4,210.12,210.33,40969.0
2025-04-30 15:44:00,210.38,210.72,210.32,210.63,108071.0
2025-04-30 15:45:00,210.5906,210.76,210.55,210.735,54328.0
2025-04-30 15:46:00,210.75,210.7899,210.47,210.645,42408.0
2025-04-30 15:47:00,210.65,210.735,210.51,210.72,40784.0
2025-04-30 15:48:00,210.725,210.74,210.57,210.61,29608.0
2025-04-30 15:49:00,210.63,210.76,210.63,210.735,28446.0
2025-04-30 15:50:00,210.75,210.835,210.71,210.785,41946.0
2025-04-30 15:51:00,210.8,210.81,210.65,210.691,49045.0
2025-04-30 15:52:00,210.72,210.89,210.6722,210.6722,51679.0
2025-04-30 15:53:00,210.67,210.671,210.44,210.575,46810.0
2025-04-30 15:54:00,210.57,210.8,210.54,210.79,32129.0
2025-04-30 15:55:00,210.78,210.92,210.71,210.9037,63107.0
2025-04-30 15:56:00,210.8787,211.13,210.8787,210.95,123347.0
2025-04-30 15:57:00,210.951,210.9938,210.64,210.655,72015.0
2025-04-30 15:58:00,210.6799,211.078,210.58,211.02,64882.0
2025-04-30 15:59:00,211.03,211.085,210.93,211.05,57383.0
2025-04-30 16:00:00,211.04,211.25,211.0151,211.035,95163.0
2025-04-30 16:01:00,211.01,211.1596,210.92,210.945,124370.0
2025-04-30 16:02:00,210.97,210.9928,210.85,210.9001,27253.0
2025-04-30 16:03:00,210.95,210.9553,210.78,210.9,32362.0
2025-04-30 16:04:00,210.8888,211.02,210.87,211.01,29814.0
2025-04-30 16:05:00,211.02,211.16,211.01,211.075,36526.0
2025-04-30 16:06:00,211.08,211.28,211.01,211.2276,50050.0
2025-04-30 16:07:00,211.236,211.236,211.05,211.14,57653.0
2025-04-30 16:08:00,211.11,211.16,210.915,210.99,63035.0
2025-04-30 16:09:00,210.99,211.01,210.84,210.89,31035.0
2025-04-30 16:10:00,210.89,210.89,210.63,210.715,47157.0
2025-04-30 16:11:00,210.7,210.79,210.64,210.67,33783.0
2025-04-30 16:12:00,210.675,210.9,210.62,210.815,55083.0
2025-04-30 16:13:00,210.8162,210.85,210.59,210.62,31610.0
2025-04-30 16:14:00,210.615,210.73,210.58,210.61,55801.0
2025-04-30 16:15:00,210.61,210.75,210.59,210.625,39831.0
2025-04-30 16:16:00,210.6,210.6285,210.56,210.575,36569.0
2025-04-30 16:17:00,210.5808,210.93,210.5671,210.77,46302.0
2025-04-30 16:18:00,210.76,210.91,210.75,210.85,27766.0
2025-04-30 16:19:00,210.84,210.95,210.7274,210.745,30710.0
2025-04-30 16:20:00,210.745,210.7683,210.67,210.705,26782.0
2025-04-30 16:21:00,210.7022,210.86,210.65,210.69,44308.0
2025-04-30 16:22:00,210.715,210.73,210.52,210.57,29185.0
2025-04-30 16:23:00,210.585,210.59,210.44,210.4735,37990.0
2025-04-30 16:24:00,210.51,210.5393,210.39,210.4999,31283.0
2025-04-30 16:25:00,210.47,210.575,210.42,210.48,47329.0
2025-04-30 16:26:00,210.48,210.68,210.4,210.68,32843.0
2025-04-30 16:27:00,210.72,210.73,210.57,210.65,35814.0
2025-04-30 16:28:00,210.64,210.68,210.56,210.59,31931.0
2025-04-30 16:29:00,210.61,210.68,210.58,210.59,43336.0
2025-04-30 16:30:00,210.59,210.63,210.33,210.335,39775.0
2025-04-30 16:31:00,210.335,210.505,210.285,210.33,49776.0
2025-04-30 16:32:00,210.355,210.4383,210.22,210.34,46533.0
2025-04-30 16:33:00,210.34,210.47,210.3,210.47,27826.0
2025-04-30 16:34:00,210.45,210.5,210.38,210.38,39265.0
2025-04-30 16:35:00,210.39,210.535,210.36,210.519,44682.0
2025-04-30 16:36:00,210.52,210.74,210.37,210.74,42021.0
2025-04-30 16:37:00,210.72,211.12,210.72,211.11,88501.0
2025-04-30 16:38:00,211.15,211.25,211.01,211.055,81563.0
2025-04-30 16:39:00,211.055,211.27,210.955,211.228,49867.0
2025-04-30 16:40:00,211.24,211.36,211.1031,211.12,50958.0
2025-04-30 16:41:00,211.15,211.29,211.15,211.245,35051.0
2025-04-30 16:42:00,211.245,211.3,211.18,211.18,45066.0
2025-04-30 16:43:00,211.18,211.21,211.0,211.04,40938.0
2025-04-30 16:44:00,211.045,211.15,211.03,211.07,43038.0
2025-04-30 16:45:00,211.07,211.07,210.91,210.995,37505.0
2025-04-30 16:46:00,211.01,211.036,210.83,210.88,35483.0
2025-04-30 16:47:00,210.91,210.9698,210.7308,210.84,38681.0
2025-04-30 16:48:00,210.81,210.83,210.65,210.72,28432.0
2025-04-30 16:49:00,210.72,210.86,210.72,210.76,30910.0
2025-04-30 16:50:00,210.77,210.91,210.7,210.845,35875.0
2025-04-30 16:51:00,210.86,210.91,210.6801,210.86,35555.0
2025-04-30 16:52:00,210.88,210.9256,210.74,210.74,44420.0
2025-04-30 16:53:00,210.725,210.85,210.7001,210.78,20239.0
2025-04-30 16:54:00,210.8,210.99,210.78,210.92,25078.0
2025-04-30 16:55:00,210.92,211.03,210.9,210.966,40179.0
2025-04-30 16:56:00,210.97,211.07,210.95,210.985,30855.0
2025-04-30 16:57:00,210.985,211.0,210.7,210.84,48622.0
2025-04-30 16:58:00,210.81,210.9,210.8,210.86,24930.0
2025-04-30 16:59:00,210.85,210.94,210.75,210.92,31301.0
2025-04-30 17:00:00,210.915,211.13,210.8338,211.07,45673.0
2025-04-30 17:01:00,211.11,211.1428,211.04,211.075,36059.0
2025-04-30 17:02:00,211.07,211.16,211.06,211.15,34767.0
2025-04-30 17:03:00,211.15,211.17,210.89,210.8905,33650.0
2025-04-30 17:04:00,210.905,210.935,210.845,210.9,21193.0
2025-04-30 17:05:00,210.915,210.915,210.56,210.56,51632.0
2025-04-30 17:06:00,210.565,210.67,210.48,210.495,51601.0
2025-04-30 17:07:00,210.5,210.665,210.47,210.65,37308.0
2025-04-30 17:08:00,210.67,210.75,210.38,210.41,48170.0
2025-04-30 17:09:00,210.43,210.52,210.41,210.4993,22417.0
2025-04-30 17:10:00,210.49,210.5,210.04,210.1,58947.0
2025-04-30 17:11:00,210.09,210.33,210.03,210.33,29007.0
2025-04-30 17:12:00,210.3,210.32,209.98,210.025,67638.0
2025-04-30 17:13:00,210.025,210.025,209.8,209.9574,45705.0
2025-04-30 17:14:00,209.94,210.14,209.85,210.14,47348.0
2025-04-30 17:15:00,210.16,210.46,210.16,210.44,45212.0
2025-04-30 17:16:00,210.4279,210.5199,210.345,210.37,28088.0
2025-04-30 17:17:00,210.405,210.6235,210.37,210.6235,22176.0
2025-04-30 17:18:00,210.625,210.69,210.56,210.66,31073.0
2025-04-30 17:19:00,210.67,210.77,210.58,210.625,35557.0
2025-04-30 17:20:00,210.61,210.743,210.58,210.68,41110.0
2025-04-30 17:21:00,210.69,210.73,210.63,210.704,22467.0
2025-04-30 17:22:00,210.73,210.73,210.6495,210.66,22120.0
2025-04-30 17:23:00,210.6602,210.77,210.66,210.725,22689.0
2025-04-30 17:24:00,210.725,210.8,210.69,210.71,36475.0
2025-04-30 17:25:00,210.72,210.83,210.7,210.81,36219.0
2025-04-30 17:26:00,210.82,211.075,210.8,211.075,111061.0
2025-04-30 17:27:00,211.086,211.1,210.97,211.02,48416.0
2025-04-30 17:28:00,211.05,211.2,210.915,211.18,56539.0
2025-04-30 17:29:00,211.1957,211.21,211.08,211.08,39116.0
2025-04-30 17:30:00,211.07,211.14,210.93,210.93,49050.0
2025-04-30 17:31:00,210.94,211.135,210.92,211.09,39868.0
2025-04-30 17:32:00,211.11,211.24,211.06,211.19,38011.0
2025-04-30 17:33:00,211.195,211.195,211.05,211.1,33477.0
2025-04-30 17:34:00,211.1,211.5,211.07,211.49,95427.0
2025-04-30 17:35:00,211.48,211.71,211.4701,211.71,103050.0
2025-04-30 17:36:00,211.7161,211.75,211.6,211.7001,61419.0
2025-04-30 17:37:00,211.725,211.85,211.6778,211.75,64487.0
2025-04-30 17:38:00,211.745,211.8,211.67,211.75,40049.0
2025-04-30 17:39:00,211.6975,211.6975,211.48,211.4801,50728.0
2025-04-30 17:40:00,211.48,211.5,211.37,211.4,45307.0
2025-04-30 17:41:00,211.4,211.7,211.3957,211.48,53308.0
2025-04-30 17:42:00,211.5399,211.5399,211.45,211.5125,35812.0
2025-04-30 17:43:00,211.51,211.54,211.41,211.52,22818.0
2025-04-30 17:44:00,211.52,211.5499,211.4401,211.525,29257.0
2025-04-30 17:45:00,211.54,211.55,211.25,211.39,41946.0
2025-04-30 17:46:00,211.39,211.44,211.22,211.3,36440.0
2025-04-30 17:47:00,211.3,211.34,211.26,211.315,28442.0
2025-04-30 17:48:00,211.305,211.33,211.18,211.2165,35952.0
2025-04-30 17:49:00,211.2101,211.275,211.19,211.231,28703.0
2025-04-30 17:50:00,211.24,211.33,211.2,211.29,34280.0
2025-04-30 17:51:00,211.3074,211.4,211.29,211.375,38198.0
2025-04-30 17:52:00,211.37,211.41,211.357,211.3744,29810.0
2025-04-30 17:53:00,211.3778,211.3778,211.27,211.33,27498.0
2025-04-30 17:54:00,211.31,211.42,211.27,211.385,31653.0
2025-04-30 17:55:00,211.39,211.48,211.33,211.33,35900.0
2025-04-30 17:56:00,211.33,211.39,211.21,211.21,43637.0
2025-04-30 17:57:00,211.23,211.405,211.21,211.3275,41560.0
2025-04-30 17:58:00,211.34,211.385,211.3,211.34,18527.0
2025-04-30 17:59:00,211.35,211.35,211.1014,211.1031,47111.0
2025-04-30 18:00:00,211.13,211.18,210.82,210.84,79020.0
2025-04-30 18:01:00,210.83,210.94,210.76,210.87,52669.0
2025-04-30 18:02:00,210.87,210.99,210.77,210.99,41184.0
2025-04-30 18:03:00,210.995,211.27,210.93,211.055,59341.0
2025-04-30 18:04:00,211.05,211.25,211.02,211.23,32892.0
2025-04-30 18:05:00,211.245,211.36,211.21,211.24,55404.0
2025-04-30 18:06:00,211.25,211.33,211.2,211.3,36182.0
2025-04-30 18:07:00,211.32,212.97,211.32,211.9171,436354.0
2025-04-30 18:08:00,211.97,212.12,211.62,211.82,78179.0
2025-04-30 18:09:00,211.81,211.99,211.5,211.6893,69904.0
2025-04-30 18:10:00,211.7376,212.11,211.6,212.09,72559.0
2025-04-30 18:11:00,212.11,212.2899,211.84,211.9,127304.0
2025-04-30 18:12:00,211.885,212.0699,211.87,211.93,57567.0
2025-04-30 18:13:00,211.98,211.98,211.42,211.47,73052.0
2025-04-30 18:14:00,211.45,211.57,211.33,211.46,76050.0
2025-04-30 18:15:00,211.4987,211.84,211.41,211.83,55453.0
2025-04-30 18:16:00,211.8,211.8299,211.66,211.67,42261.0
2025-04-30 18:17:00,211.68,211.85,211.59,211.66,40461.0
2025-04-30 18:18:00,211.735,211.825,211.71,211.73,34811.0
2025-04-30 18:19:00,211.73,211.755,211.49,211.6825,33278.0
2025-04-30 18:20:00,211.68,211.75,211.64,211.67,24983.0
2025-04-30 18:21:00,211.6646,211.7296,211.27,211.45,65330.0
2025-04-30 18:22:00,211.45,211.59,211.3682,211.44,34867.0
2025-04-30 18:23:00,211.445,211.445,211.21,211.21,86043.0
2025-04-30 18:24:00,211.24,211.28,211.13,211.19,77236.0
2025-04-30 18:25:00,211.21,211.285,211.0353,211.145,40877.0
2025-04-30 18:26:00,211.145,211.32,211.08,211.315,55907.0
2025-04-30 18:27:00,211.32,211.3205,211.13,211.142,38288.0
2025-04-30 18:28:00,211.14,211.19,210.91,210.955,43982.0
2025-04-30 18:29:00,210.9495,211.01,210.315,210.715,144144.0
2025-04-30 18:30:00,210.7,210.89,210.6,210.8599,52417.0
2025-04-30 18:31:00,210.875,211.07,210.75,211.03,59561.0
2025-04-30 18:32:00,211.01,211.05,210.895,210.99,70596.0
2025-04-30 18:33:00,210.99,211.0,210.8626,210.935,49298.0
2025-04-30 18:34:00,210.94,211.01,210.87,210.87,82400.0
2025-04-30 18:35:00,210.8774,210.8774,210.6,210.6301,65158.0
2025-04-30 18:36:00,210.6,210.66,210.51,210.555,58699.0
2025-04-30 18:37:00,210.55,210.635,210.4668,210.58,70412.0
2025-04-30 18:38:00,210.61,210.64,210.45,210.53,47719.0
2025-04-30 18:39:00,210.52,210.6075,210.4902,210.51,76142.0
2025-04-30 18:40:00,210.5,210.58,210.427,210.49,40176.0
2025-04-30 18:41:00,210.5,210.54,210.37,210.47,54391.0
2025-04-30 18:42:00,210.475,210.61,210.41,210.59,77589.0
2025-04-30 18:43:00,210.62,210.745,210.55,210.645,42897.0
2025-04-30 18:44:00,210.62,210.72,210.58,210.63,32138.0
2025-04-30 18:45:00,210.6,210.91,210.6,210.88,44954.0
2025-04-30 18:46:00,210.88,210.99,210.8301,210.95,43222.0
2025-04-30 18:47:00,210.95,210.9999,210.86,210.95,48174.0
2025-04-30 18:48:00,210.97,211.04,210.93,210.99,55591.0
2025-04-30 18:49:00,210.99,211.29,210.98,211.17,67082.0
2025-04-30 18:50:00,211.14,211.31,211.12,211.29,46653.0
2025-04-30 18:51:00,211.3,211.31,211.11,211.11,41255.0
2025-04-30 18:52:00,211.1,211.11,210.9,210.9501,48357.0
2025-04-30 18:53:00,210.95,210.99,210.7956,210.94,42842.0
2025-04-30 18:54:00,210.93,210.98,210.86,210.89,28339.0
2025-04-30 18:55:00,210.88,211.08,210.88,211.07,34683.0
2025-04-30 18:56:00,211.03,211.04,210.8501,210.895,40923.0
2025-04-30 18:57:00,210.8807,210.8807,210.68,210.75,56566.0
2025-04-30 18:58:00,210.74,210.83,210.69,210.745,30158.0
2025-04-30 18:59:00,210.73,210.75,210.57,210.652,38604.0
2025-04-30 19:00:00,210.66,210.93,210.65,210.81,37704.0
2025-04-30 19:01:00,210.78,210.93,210.78,210.86,43321.0
2025-04-30 19:02:00,210.855,210.95,210.72,210.91,44456.0
2025-04-30 19:03:00,210.91,211.0,210.78,210.88,37061.0
2025-04-30 19:04:00,210.889633,210.91,210.84,210.855,31644.0
2025-04-30 19:05:00,210.85,210.93,210.81,210.87,28262.0
2025-04-30 19:06:00,210.86,210.96,210.81,210.95,33101.0
2025-04-30 19:07:00,210.97,211.02,210.7706,210.795,39253.0
2025-04-30 19:08:00,210.79,210.93,210.785,210.915,26359.0
2025-04-30 19:09:00,210.9,210.9,210.7932,210.8,25059.0
2025-04-30 19:10:00,210.8,210.8,210.66,210.68,40981.0
2025-04-30 19:11:00,210.68,210.92,210.68,210.8901,29458.0
2025-04-30 19:12:00,210.91,210.9899,210.8778,210.92,38743.0
2025-04-30 19:13:00,210.93,210.985,210.92,210.97,37231.0
2025-04-30 19:14:00,210.97,211.05,210.96,211.0301,29686.0
2025-04-30 19:15:00,211.05,211.07,210.93,211.02,52389.0
2025-04-30 19:16:00,211.0,211.04,210.9101,210.945,34371.0
2025-04-30 19:17:00,210.94,210.955,210.76,210.76,40870.0
2025-04-30 19:18:00,210.75,210.8,210.69,210.77,52025.0
2025-04-30 19:19:00,210.74,210.76,210.56,210.57,38954.0
2025-04-30 19:20:00,210.58,210.79,210.5,210.77,47410.0
2025-04-30 19:21:00,210.76,210.78,210.705,210.7277,21927.0
2025-04-30 19:22:00,210.73,210.81,210.56,210.58,61767.0
2025-04-30 19:23:00,210.57,210.71,210.5,210.62,51716.0
2025-04-30 19:24:00,210.615,210.78,210.56,210.69,67228.0
2025-04-30 19:25:00,210.71,210.71,210.47,210.53,98020.0
2025-04-30 19:26:00,210.52,210.58,210.36,210.36,71391.0
2025-04-30 19:27:00,210.375,210.4,210.25,210.39,63034.0
2025-04-30 19:28:00,210.38,210.54,210.3146,210.54,37416.0
2025-04-30 19:29:00,210.53,210.63,210.34,210.344629,63000.0
2025-04-30 19:30:00,210.375,210.5,210.28,210.42,55461.0
2025-04-30 19:31:00,210.41,210.43,210.28,210.3997,41251.0
2025-04-30 19:32:00,210.4,210.48,210.34,210.42,43562.0
2025-04-30 19:33:00,210.43,210.46,210.22,210.375,72121.0
2025-04-30 19:34:00,210.37,210.37,210.1,210.24,60851.0
2025-04-30 19:35:00,210.24,210.31,210.05,210.1,87401.0
2025-04-30 19:36:00,210.11,210.19,210.06,210.17,66175.0
2025-04-30 19:37:00,210.18,210.45,210.14,210.44,53596.0
2025-04-30 19:38:00,210.45,210.66,210.45,210.6,91973.0
2025-04-30 19:39:00,210.596,210.61,210.34,210.4399,49746.0
2025-04-30 19:40:00,210.44,210.48,210.36,210.43,51946.0
2025-04-30 19:41:00,210.4,210.65,210.3495,210.64,42897.0
2025-04-30 19:42:00,210.63,210.87,210.62,210.84,70567.0
2025-04-30 19:43:00,210.87,210.98,210.83,210.98,92343.0
2025-04-30 19:44:00,210.96,211.0,210.88,210.95,69163.0
2025-04-30 19:45:00,210.95,211.18,210.945,211.15,69813.0
2025-04-30 19:46:00,211.14,211.35,211.14,211.205,75405.0
2025-04-30 19:47:00,211.195,211.36,211.16,211.29,60890.0
2025-04-30 19:48:00,211.2611,211.5,211.25,211.49,77390.0
2025-04-30 19:49:00,211.5,211.53,211.42,211.4416,92814.0
2025-04-30 19:50:00,211.48,212.35,211.4425,212.34,337512.0
2025-04-30 19:51:00,212.35,212.67,212.29,212.6401,188167.0
2025-04-30 19:52:00,212.64,212.845,212.48,212.82,178639.0
2025-04-30 19:53:00,212.85,212.99,212.31,212.42,205810.0
2025-04-30 19:54:00,212.42,212.66,212.2,212.54,268781.0
2025-04-30 19:55:00,212.54,213.33,212.35,213.301,562515.0
2025-04-30 19:56:00,213.31,213.58,213.08,213.1,478437.0
2025-04-30 19:57:00,213.12,213.38,212.91,213.02,537004.0
2025-04-30 19:58:00,213.015,213.15,212.52,212.87,582464.0
2025-04-30 19:59:00,212.87,213.2,212.08,212.48,2411862.0
2025-04-30 20:00:00,212.5,212.8,211.48,212.34,2726809.0
2025-04-30 20:01:00,212.4,212.45,211.71,211.71,8386.0
2025-04-30 20:02:00,212.1,212.1,211.33,211.43,24583.0
2025-04-30 20:03:00,211.53,211.75,211.12,211.51,37190.0
2025-04-30 20:04:00,211.5,212.5,211.1,211.43,128963.0
2025-04-30 20:05:00,211.4486,211.45,210.96,211.0,150716.0
2025-04-30 20:06:00,211.02,212.4,211.02,212.1922,19957.0
2025-04-30 20:07:00,211.5535,211.9998,211.5,211.76,7051.0
2025-04-30 20:08:00,211.91,211.94,211.5433,211.64,23931.0
2025-04-30 20:09:00,211.85,211.95,211.5,211.62,7863.0
2025-04-30 20:10:00,211.6198,212.0,211.52,211.9982,195248.0
2025-04-30 20:11:00,212.0,212.0455,211.65,211.979,12161.0
2025-04-30 20:12:00,211.6795,211.98,211.5,211.61,16309.0
2025-04-30 20:13:00,211.3465,211.8,211.34,211.55,11089.0
2025-04-30 20:14:00,211.68,211.8,211.53,211.8,12063.0
2025-04-30 20:15:00,212.5,212.5,211.64,211.65,6626.0
2025-04-30 20:16:00,211.7999,211.8,211.65,211.65,5027.0
2025-04-30 20:17:00,211.7001,211.74,211.5,211.5,7128.0
2025-04-30 20:18:00,211.65,211.65,211.5,211.54,4958.0
2025-04-30 20:19:00,211.61,211.99,211.51,211.99,2469.0
2025-04-30 20:20:00,211.99,212.0,211.7367,212.0,6833.0
2025-04-30 20:21:00,212.05,212.0997,212.0,212.0997,2841.0
