datetime,open,high,low,close,volume
2025-04-23 08:32:00,537.52,537.52,537.52,537.52,394.0
2025-04-23 08:33:00,537.72,537.79,537.72,537.79,844.0
2025-04-23 08:34:00,537.95,538.0,537.95,537.96,1571.0
2025-04-23 08:35:00,537.96,537.97,537.93,537.93,839.0
2025-04-23 08:36:00,537.92,537.99,537.89,537.99,1566.0
2025-04-23 08:37:00,538.03,538.09,538.03,538.09,638.0
2025-04-23 08:38:00,538.07,538.25,538.07,538.25,3643.0
2025-04-23 08:39:00,538.27,538.27,538.21,538.27,2278.0
2025-04-23 08:40:00,538.3,538.32,538.22,538.32,3250.0
2025-04-23 08:41:00,538.36,538.38,538.31,538.31,1208.0
2025-04-23 08:42:00,538.3,538.3,538.3,538.3,430.0
2025-04-23 08:43:00,538.38,538.4,538.33,538.35,1665.0
2025-04-23 08:44:00,538.36,538.49,538.31,538.37,6023.0
2025-04-23 08:45:00,538.41,538.41,538.41,538.41,700.0
2025-04-23 08:46:00,538.45,538.46,538.21,538.21,2055.0
2025-04-23 08:47:00,538.26,538.33,538.24,538.33,2935.0
2025-04-23 08:48:00,538.3,538.3,538.26,538.26,1224.0
2025-04-23 08:49:00,538.39,538.59,538.39,538.59,768.0
2025-04-23 08:50:00,538.51,538.74,538.5,538.74,1835.0
2025-04-23 08:52:00,538.41,538.41,538.31,538.4,1474.0
2025-04-23 08:53:00,538.19,538.19,538.19,538.19,264.0
2025-04-23 08:54:00,538.29,538.29,538.23,538.23,995.0
2025-04-23 08:55:00,538.15,538.15,538.13,538.13,1939.0
2025-04-23 08:56:00,538.0,538.0,538.0,538.0,2968.0
2025-04-23 08:57:00,537.96,538.02,537.89,537.89,2119.0
2025-04-23 08:58:00,537.85,537.85,537.85,537.85,3254.0
2025-04-23 08:59:00,537.95,537.95,537.95,537.95,340.0
2025-04-23 09:00:00,538.0,538.17,538.0,538.13,5570.0
2025-04-23 09:01:00,538.19,538.21,538.09,538.11,1497.0
2025-04-23 09:03:00,538.12,538.26,538.11,538.26,22160.0
2025-04-23 09:04:00,538.17,538.26,538.06,538.08,21386.0
2025-04-23 09:05:00,538.22,538.22,538.18,538.18,527.0
2025-04-23 09:06:00,538.22,538.25,538.22,538.25,1593.0
2025-04-23 09:07:00,538.35,538.36,538.35,538.36,713.0
2025-04-23 09:08:00,538.37,538.41,538.32,538.32,1027.0
2025-04-23 09:09:00,538.28,538.28,538.28,538.28,367.0
2025-04-23 09:10:00,538.31,538.31,538.3,538.3,860.0
2025-04-23 09:11:00,538.36,538.36,538.32,538.32,442.0
2025-04-23 09:13:00,538.43,538.43,538.32,538.33,2211.0
2025-04-23 09:14:00,538.31,538.39,538.31,538.38,487.0
2025-04-23 09:15:00,538.33,538.49,538.33,538.49,632.0
2025-04-23 09:16:00,538.45,538.45,538.45,538.45,1044.0
2025-04-23 09:17:00,538.45,538.45,538.45,538.45,2199.0
2025-04-23 09:18:00,538.49,538.49,538.45,538.45,479.0
2025-04-23 09:19:00,538.31,538.31,538.3,538.3,1278.0
2025-04-23 09:20:00,538.24,538.35,538.2,538.2,11951.0
2025-04-23 09:21:00,538.28,538.28,538.21,538.21,5355.0
2025-04-23 09:26:00,538.25,538.25,538.09,538.09,4148.0
2025-04-23 09:27:00,538.12,538.12,538.0,538.0,2920.0
2025-04-23 09:28:00,538.08,538.08,537.99,537.99,898.0
2025-04-23 09:29:00,537.95,537.98,537.94,537.96,1722.0
2025-04-23 09:30:00,537.97,537.97,537.97,537.97,692.0
2025-04-23 09:31:00,537.88,537.88,537.8,537.8,6350.0
2025-04-23 09:32:00,537.8,537.8,537.66,537.72,2163.0
2025-04-23 09:33:00,537.63,537.63,537.62,537.63,695.0
2025-04-23 09:34:00,537.61,537.62,537.59,537.61,5262.0
2025-04-23 09:35:00,537.72,537.72,537.64,537.64,2854.0
2025-04-23 09:36:00,537.64,537.65,537.55,537.55,4630.0
2025-04-23 09:38:00,537.68,537.69,537.68,537.68,10210.0
2025-04-23 09:40:00,537.75,537.75,537.75,537.75,432.0
2025-04-23 09:41:00,537.75,537.87,537.75,537.87,6128.0
2025-04-23 09:42:00,537.85,537.85,537.73,537.73,2385.0
2025-04-23 09:43:00,537.74,537.74,537.52,537.52,1052.0
2025-04-23 09:44:00,537.5,537.5,537.27,537.27,2945.0
2025-04-23 09:45:00,537.5,537.5,537.26,537.26,4487.0
2025-04-23 09:46:00,537.52,537.6,537.52,537.59,2071.0
2025-04-23 09:47:00,537.69,537.69,537.69,537.69,368.0
2025-04-23 09:48:00,537.66,537.69,537.66,537.69,678.0
2025-04-23 09:49:00,537.7,537.7,537.64,537.68,477.0
2025-04-23 09:50:00,537.6,537.61,537.6,537.61,1717.0
2025-04-23 09:51:00,537.7,537.7,537.51,537.51,276.0
2025-04-23 09:52:00,537.51,537.51,537.36,537.5,1988.0
2025-04-23 09:54:00,537.51,537.57,537.51,537.57,404.0
2025-04-23 09:55:00,537.56,537.7,537.56,537.7,756.0
2025-04-23 09:56:00,537.87,537.95,537.87,537.95,2305.0
2025-04-23 09:57:00,538.0,538.17,538.0,538.13,1578.0
2025-04-23 09:58:00,538.08,538.08,538.08,538.08,391.0
2025-04-23 09:59:00,538.05,538.05,538.01,538.01,2101.0
2025-04-23 10:00:00,538.0,538.05,538.0,538.05,2269.0
2025-04-23 10:02:00,538.23,538.23,538.23,538.23,1083.0
2025-04-23 10:04:00,538.13,538.13,538.1,538.1,1291.0
2025-04-23 10:05:00,538.16,538.28,538.16,538.24,4382.0
2025-04-23 10:06:00,538.25,538.25,538.15,538.15,2288.0
2025-04-23 10:07:00,538.12,538.43,538.12,538.43,2514.0
2025-04-23 10:08:00,538.2,538.2,538.2,538.2,985.0
2025-04-23 10:10:00,538.18,538.26,538.18,538.26,843.0
2025-04-23 10:13:00,538.22,538.22,538.22,538.22,591.0
2025-04-23 10:14:00,538.12,538.13,538.12,538.13,522.0
2025-04-23 10:15:00,538.03,538.03,538.03,538.03,444.0
2025-04-23 10:16:00,538.37,538.44,538.37,538.44,1140.0
2025-04-23 10:17:00,538.38,538.55,538.3,538.55,4699.0
2025-04-23 10:18:00,538.52,538.64,538.49,538.49,4189.0
2025-04-23 10:19:00,538.51,538.57,538.46,538.5,5158.0
2025-04-23 10:20:00,538.41,538.41,538.31,538.31,779.0
2025-04-23 10:21:00,538.3,538.45,538.3,538.38,7900.0
2025-04-23 10:22:00,538.53,538.8,538.53,538.8,3297.0
2025-04-23 10:23:00,538.78,538.87,538.74,538.84,4374.0
2025-04-23 10:24:00,538.82,538.89,538.78,538.78,5993.0
2025-04-23 10:25:00,538.76,538.77,538.69,538.72,8880.0
2025-04-23 10:26:00,538.71,538.8,538.67,538.75,7471.0
2025-04-23 10:27:00,538.75,538.79,538.7,538.75,7647.0
2025-04-23 10:28:00,538.75,539.0,538.73,539.0,17289.0
2025-04-23 10:29:00,539.0,539.0,538.96,538.98,6763.0
2025-04-23 10:30:00,538.91,538.91,538.83,538.83,1796.0
2025-04-23 10:31:00,538.75,538.93,538.72,538.9,12268.0
2025-04-23 10:32:00,538.85,539.0,538.85,539.0,5585.0
2025-04-23 10:33:00,539.0,539.01,538.96,539.01,3659.0
2025-04-23 10:34:00,539.04,539.1,539.04,539.09,4793.0
2025-04-23 10:35:00,539.03,539.07,538.95,538.99,7996.0
2025-04-23 10:36:00,539.17,539.23,539.11,539.2,3075.0
2025-04-23 10:37:00,539.2,539.34,539.2,539.32,2966.0
2025-04-23 10:38:00,539.2,539.2,539.15,539.15,1226.0
2025-04-23 10:39:00,539.24,539.28,539.23,539.25,8251.0
2025-04-23 10:40:00,539.23,539.23,539.19,539.19,1185.0
2025-04-23 10:41:00,539.23,539.36,539.22,539.36,2721.0
2025-04-23 10:42:00,539.33,539.42,539.33,539.42,2222.0
2025-04-23 10:43:00,539.35,539.48,539.35,539.48,1852.0
2025-04-23 10:44:00,539.49,539.64,539.4,539.64,7306.0
2025-04-23 10:45:00,539.74,539.82,539.74,539.74,3192.0
2025-04-23 10:46:00,539.81,540.06,539.81,540.06,3743.0
2025-04-23 10:47:00,540.09,540.14,539.9,539.94,5521.0
2025-04-23 10:48:00,539.94,540.0,539.81,539.86,8888.0
2025-04-23 10:49:00,539.87,539.94,539.87,539.94,1001.0
2025-04-23 10:50:00,539.93,539.93,539.88,539.88,2483.0
2025-04-23 10:51:00,539.88,540.12,539.81,540.12,7840.0
2025-04-23 10:52:00,540.07,540.19,540.04,540.16,4307.0
2025-04-23 10:53:00,540.14,540.15,540.07,540.09,3411.0
2025-04-23 10:54:00,540.09,540.19,540.09,540.16,2827.0
2025-04-23 10:55:00,540.14,540.48,540.14,540.32,6496.0
2025-04-23 10:56:00,540.3,540.39,540.22,540.3,8671.0
2025-04-23 10:57:00,540.34,540.34,540.25,540.31,1817.0
2025-04-23 10:58:00,540.15,540.21,540.15,540.2,1739.0
2025-04-23 10:59:00,540.21,540.24,540.1,540.17,13324.0
2025-04-23 11:00:00,540.12,540.33,540.07,540.17,34800.0
2025-04-23 11:01:00,540.16,540.17,540.0,540.115,27129.0
2025-04-23 11:02:00,540.115,540.3,540.115,540.3,6641.0
2025-04-23 11:03:00,540.23,540.4,540.21,540.39,25579.0
2025-04-23 11:04:00,540.37,540.7,540.37,540.65,9074.0
2025-04-23 11:05:00,540.61,540.63,540.5,540.5,8391.0
2025-04-23 11:06:00,540.35,540.35,540.2,540.33,5770.0
2025-04-23 11:07:00,540.33,540.33,540.15,540.29,3932.0
2025-04-23 11:08:00,540.17,540.27,540.17,540.23,3098.0
2025-04-23 11:09:00,540.25,540.25,540.24,540.24,2769.0
2025-04-23 11:10:00,540.27,540.6,540.27,540.41,5677.0
2025-04-23 11:11:00,540.21,540.21,540.02,540.13,6206.0
2025-04-23 11:12:00,540.09,540.21,540.09,540.21,11685.0
2025-04-23 11:13:00,540.16,540.2,540.1,540.1,2921.0
2025-04-23 11:14:00,540.26,540.29,540.25,540.28,5507.0
2025-04-23 11:15:00,540.35,540.35,540.34,540.34,2839.0
2025-04-23 11:16:00,540.38,540.5,540.38,540.43,2201.0
2025-04-23 11:17:00,540.42,540.53,540.42,540.53,1511.0
2025-04-23 11:18:00,540.43,540.43,540.43,540.43,433.0
2025-04-23 11:19:00,540.37,540.4,540.23,540.34,22306.0
2025-04-23 11:20:00,540.37,540.37,540.07,540.1,18334.0
2025-04-23 11:21:00,540.05,540.25,540.0,540.25,5214.0
2025-04-23 11:22:00,540.2,540.3,540.2,540.21,3339.0
2025-04-23 11:23:00,540.15,540.15,540.0,540.0,2879.0
2025-04-23 11:24:00,539.85,539.87,539.71,539.72,2977.0
2025-04-23 11:25:00,539.78,539.83,539.78,539.83,1193.0
2025-04-23 11:26:00,539.87,539.93,539.8,539.8,13980.0
2025-04-23 11:27:00,539.8,539.8,539.61,539.61,11512.0
2025-04-23 11:28:00,539.6,539.6,539.4,539.44,9635.0
2025-04-23 11:29:00,539.4,539.45,539.3,539.35,5568.0
2025-04-23 11:30:00,539.25,539.44,539.16,539.32,19294.0
2025-04-23 11:31:00,539.26,539.26,539.11,539.2,36185.0
2025-04-23 11:32:00,539.15,539.21,539.0,539.06,9884.0
2025-04-23 11:33:00,539.0,539.02,538.91,539.0,11449.0
2025-04-23 11:34:00,539.06,539.21,539.04,539.1,14435.0
2025-04-23 11:35:00,539.01,539.13,538.98,539.09,19499.0
2025-04-23 11:36:00,539.19,539.4,539.19,539.37,5450.0
2025-04-23 11:37:00,539.4,539.4,539.29,539.4,2387.0
2025-04-23 11:38:00,539.35,539.35,539.35,539.35,523.0
2025-04-23 11:39:00,539.4,539.4,539.4,539.4,1497.0
2025-04-23 11:40:00,539.6,539.62,539.54,539.61,12965.0
2025-04-23 11:41:00,539.56,539.63,539.24,539.55,42980.0
2025-04-23 11:42:00,539.63,539.63,539.5,539.6,2600.0
2025-04-23 11:43:00,539.55,539.55,539.12,539.19,3710.0
2025-04-23 11:44:00,539.25,539.26,538.98,538.98,3260.0
2025-04-23 11:45:00,539.1,539.25,539.1,539.25,2983.0
2025-04-23 11:46:00,539.32,539.4,539.31,539.36,3690.0
2025-04-23 11:47:00,539.34,539.41,539.33,539.39,2586.0
2025-04-23 11:48:00,539.39,539.39,539.1,539.1,22199.0
2025-04-23 11:49:00,539.1,539.16,539.0,539.02,3168.0
2025-04-23 11:50:00,539.02,539.1,538.9,538.91,3039.0
2025-04-23 11:51:00,538.92,539.06,538.92,539.04,3048.0
2025-04-23 11:52:00,538.89,538.95,538.89,538.95,880.0
2025-04-23 11:53:00,539.0,539.0,538.84,538.87,8034.0
2025-04-23 11:54:00,538.89,538.91,538.8,538.8,6374.0
2025-04-23 11:55:00,538.86,539.0,538.86,539.0,4885.0
2025-04-23 11:56:00,538.97,539.03,538.97,539.03,1586.0
2025-04-23 11:57:00,539.03,539.13,538.95,539.13,7763.0
2025-04-23 11:58:00,538.91,538.91,538.8,538.89,3199.0
2025-04-23 11:59:00,538.84,538.84,538.56,538.57,13025.0
2025-04-23 12:00:00,540.17,540.66,534.37,536.82,181595.0
2025-04-23 12:01:00,538.82,538.89,538.75,538.81,4076.0
2025-04-23 12:02:00,538.71,538.73,538.64,538.7,4139.0
2025-04-23 12:03:00,538.84,538.87,538.71,538.71,1743.0
2025-04-23 12:04:00,538.66,538.81,537.534,537.534,28336.0
2025-04-23 12:05:00,538.94,538.99,538.64,538.64,4327.0
2025-04-23 12:06:00,538.66,538.8301,538.66,538.74,6298.0
2025-04-23 12:07:00,538.67,538.71,538.59,538.7,13376.0
2025-04-23 12:08:00,538.59,538.75,538.5,538.75,2521.0
2025-04-23 12:09:00,538.55,538.84,538.55,538.82,3236.0
2025-04-23 12:10:00,538.8,539.21,538.8,539.2,10212.0
2025-04-23 12:11:00,539.23,539.24,539.13,539.1999,3938.0
2025-04-23 12:12:00,539.16,539.25,539.16,539.19,3538.0
2025-04-23 12:13:00,539.2,539.22,539.19,539.22,1778.0
2025-04-23 12:14:00,539.24,539.2796,539.2101,539.2101,2248.0
2025-04-23 12:15:00,539.29,539.33,539.21,539.26,5580.0
2025-04-23 12:16:00,539.3,539.3999,539.27,539.31,10384.0
2025-04-23 12:17:00,539.31,539.31,539.2,539.3,6301.0
2025-04-23 12:18:00,539.3,539.44,539.23,539.41,7524.0
2025-04-23 12:19:00,539.46,539.55,539.46,539.48,2876.0
2025-04-23 12:20:00,539.47,539.51,539.4,539.51,4150.0
2025-04-23 12:21:00,539.53,539.55,539.4,539.46,3951.0
2025-04-23 12:22:00,539.5,539.6,539.49,539.5,23021.0
2025-04-23 12:23:00,539.4,539.429,539.3,539.429,5634.0
2025-04-23 12:24:00,539.4192,539.4192,539.2307,539.2884,2502.0
2025-04-23 12:25:00,539.27,539.31,539.25,539.3,5198.0
2025-04-23 12:26:00,539.31,539.45,539.3,539.33,5928.0
2025-04-23 12:27:00,539.32,539.47,539.3,539.41,7436.0
2025-04-23 12:28:00,539.41,539.459,539.32,539.36,4773.0
2025-04-23 12:29:00,539.35,539.45,539.35,539.36,4686.0
2025-04-23 12:30:00,539.32,539.3288,539.2,539.31,5961.0
2025-04-23 12:31:00,539.33,539.73,539.3291,539.73,28202.0
2025-04-23 12:32:00,539.71,539.9296,539.71,539.88,13333.0
2025-04-23 12:33:00,539.86,540.01,539.86,540.01,29478.0
2025-04-23 12:34:00,540.04,540.0997,540.0,540.08,11420.0
2025-04-23 12:35:00,540.05,540.13,540.03,540.0719,38964.0
2025-04-23 12:36:00,540.1,540.3,540.09,540.25,10869.0
2025-04-23 12:37:00,540.28,540.32,540.2,540.28,13195.0
2025-04-23 12:38:00,540.26,540.43,540.26,540.37,15400.0
2025-04-23 12:39:00,540.28,540.35,540.28,540.3218,1602.0
2025-04-23 12:40:00,540.33,540.38,540.29,540.29,7223.0
2025-04-23 12:41:00,540.23,540.38,540.23,540.38,7179.0
2025-04-23 12:42:00,540.31,540.35,540.3,540.35,1291.0
2025-04-23 12:43:00,540.35,540.36,540.3,540.3,9937.0
2025-04-23 12:44:00,540.35,540.44,540.33,540.39,19333.0
2025-04-23 12:45:00,540.399,540.42,540.35,540.35,8536.0
2025-04-23 12:46:00,540.36,540.45,540.3,540.45,3264.0
2025-04-23 12:47:00,540.43,540.566,540.43,540.5201,7909.0
2025-04-23 12:48:00,540.51,540.57,540.46,540.53,12352.0
2025-04-23 12:49:00,540.55,540.59,540.55,540.56,4070.0
2025-04-23 12:50:00,540.6,540.6,540.51,540.57,18698.0
2025-04-23 12:51:00,540.57,540.69,540.57,540.69,5459.0
2025-04-23 12:52:00,540.65,540.66,540.56,540.5888,6307.0
2025-04-23 12:53:00,540.57,540.57,540.4811,540.5,6315.0
2025-04-23 12:54:00,540.48,540.5,540.39,540.5,5426.0
2025-04-23 12:55:00,540.49,540.54,540.42,540.4888,2022.0
2025-04-23 12:56:00,540.57,540.67,540.57,540.66,9021.0
2025-04-23 12:57:00,540.66,540.81,540.61,540.7992,7832.0
2025-04-23 12:58:00,540.781,541.0,540.77,540.8601,23480.0
2025-04-23 12:59:00,540.86,540.99,540.85,540.9899,10746.0
2025-04-23 13:00:00,540.95,540.95,540.68,540.76,17146.0
2025-04-23 13:01:00,540.75,540.83,540.75,540.79,4435.0
2025-04-23 13:02:00,540.83,540.94,540.77,540.9,8443.0
2025-04-23 13:03:00,540.83,540.84,540.74,540.75,5870.0
2025-04-23 13:04:00,540.68,540.71,540.55,540.58,11280.0
2025-04-23 13:05:00,540.51,540.59,539.89,539.96,37264.0
2025-04-23 13:06:00,540.0,540.11,539.91,539.97,11929.0
2025-04-23 13:07:00,539.949,540.03,539.87,539.89,48039.0
2025-04-23 13:08:00,539.9,539.93,539.15,539.29,39167.0
2025-04-23 13:09:00,539.26,539.67,539.07,539.6,20229.0
2025-04-23 13:10:00,539.59,539.69,539.53,539.56,12669.0
2025-04-23 13:11:00,539.56,539.8491,539.54,539.8,10555.0
2025-04-23 13:12:00,539.59,539.59,539.4615,539.4615,3663.0
2025-04-23 13:13:00,539.71,539.76,539.59,539.59,3502.0
2025-04-23 13:14:00,539.6786,539.7,539.54,539.58,8038.0
2025-04-23 13:15:00,539.65,540.01,539.64,540.0,29872.0
2025-04-23 13:16:00,540.0,540.2891,540.0,540.2891,21162.0
2025-04-23 13:17:00,540.31,540.35,540.2807,540.31,3968.0
2025-04-23 13:18:00,540.3,540.3,540.2,540.23,5484.0
2025-04-23 13:19:00,540.2999,540.3096,540.24,540.3096,3870.0
2025-04-23 13:20:00,540.32,540.4883,540.32,540.47,5197.0
2025-04-23 13:21:00,540.47,540.65,540.47,540.5302,11052.0
2025-04-23 13:22:00,540.56,540.67,540.5,540.64,9606.0
2025-04-23 13:23:00,540.65,540.71,540.61,540.65,12156.0
2025-04-23 13:24:00,540.65,540.73,540.6,540.7,10597.0
2025-04-23 13:25:00,540.73,540.84,540.67,540.71,19722.0
2025-04-23 13:26:00,540.71,540.71,540.35,540.4294,27351.0
2025-04-23 13:27:00,540.38,540.6499,540.34,540.57,22862.0
2025-04-23 13:28:00,540.51,540.51,540.27,540.35,31704.0
2025-04-23 13:29:00,540.36,540.5,540.22,540.44,30168.0
2025-04-23 13:30:00,540.43,540.82,539.97,540.23,877670.0
2025-04-23 13:31:00,540.2,540.98,540.19,540.8875,338691.0
2025-04-23 13:32:00,540.9,541.22,540.57,541.18,393604.0
2025-04-23 13:33:00,541.18,541.35,540.77,541.285,396593.0
2025-04-23 13:34:00,541.29,541.54,540.92,541.13,395126.0
2025-04-23 13:35:00,541.14,541.23,540.52,540.61,322387.0
2025-04-23 13:36:00,540.62,540.77,539.6,539.72,330130.0
2025-04-23 13:37:00,539.7196,544.19,539.5101,543.99,2030974.0
2025-04-23 13:38:00,544.04,544.91,541.43,542.83,1794632.0
2025-04-23 13:39:00,542.81,542.83,540.68,541.45,746738.0
2025-04-23 13:40:00,541.47,542.86,541.07,542.0,675913.0
2025-04-23 13:41:00,542.0,543.48,541.32,542.84,591695.0
2025-04-23 13:42:00,542.87,543.04,542.06,542.07,434379.0
2025-04-23 13:43:00,542.06,543.07,542.0,543.07,358372.0
2025-04-23 13:44:00,543.09,543.67,542.6,542.7487,374941.0
2025-04-23 13:45:00,542.63,543.75,542.33,543.33,417374.0
2025-04-23 13:46:00,543.26,543.87,543.15,543.69,291724.0
2025-04-23 13:47:00,543.73,543.95,543.42,543.62,259182.0
2025-04-23 13:48:00,543.64,544.18,543.6,543.63,534240.0
2025-04-23 13:49:00,543.66,544.37,543.66,544.25,373635.0
2025-04-23 13:50:00,544.24,544.28,543.64,544.0459,352569.0
2025-04-23 13:51:00,544.12,544.86,544.09,544.86,629163.0
2025-04-23 13:52:00,544.86,544.99,542.66,543.15,1228589.0
2025-04-23 13:53:00,543.13,543.54,542.59,543.11,410225.0
2025-04-23 13:54:00,543.14,543.67,542.38,542.58,339630.0
2025-04-23 13:55:00,542.56,542.65,541.78,541.97,398333.0
2025-04-23 13:56:00,541.94,543.0,541.82,542.83,399660.0
2025-04-23 13:57:00,542.85,543.11,542.61,543.01,260236.0
2025-04-23 13:58:00,543.0,543.18,542.67,543.1101,247643.0
2025-04-23 13:59:00,543.18,543.6032,542.66,543.56,327768.0
2025-04-23 14:00:00,543.595,545.43,541.34,542.9496,1161067.0
2025-04-23 14:01:00,542.96,543.66,542.39,542.69,228248.0
2025-04-23 14:02:00,542.65,543.07,542.15,542.8566,258284.0
2025-04-23 14:03:00,542.9,543.15,542.38,542.6,182684.0
2025-04-23 14:04:00,542.63,543.61,542.34,543.45,222099.0
2025-04-23 14:05:00,543.45,543.59,542.81,542.87,140708.0
2025-04-23 14:06:00,542.9,543.56,542.82,543.26,220657.0
2025-04-23 14:07:00,543.28,543.62,542.65,542.69,214200.0
2025-04-23 14:08:00,542.71,543.88,542.6,543.66,257035.0
2025-04-23 14:09:00,543.68,543.94,543.44,543.6,197867.0
2025-04-23 14:10:00,543.6,544.03,543.42,543.61,179502.0
2025-04-23 14:11:00,543.62,544.02,543.6,543.79,114281.0
2025-04-23 14:12:00,543.76,544.33,543.64,544.31,139579.0
2025-04-23 14:13:00,544.29,544.31,543.24,543.4,242282.0
2025-04-23 14:14:00,543.28,543.36,542.69,543.17,711146.0
2025-04-23 14:15:00,543.18,543.22,542.04,542.26,237740.0
2025-04-23 14:16:00,542.25,542.3,541.28,541.65,227096.0
2025-04-23 14:17:00,541.65,541.88,541.06,541.15,224037.0
2025-04-23 14:18:00,541.16,541.19,540.75,541.11,308279.0
2025-04-23 14:19:00,541.06,542.0,541.06,541.93,198109.0
2025-04-23 14:20:00,541.9,543.84,540.95,541.56,262908.0
2025-04-23 14:21:00,541.49,541.67,540.85,541.15,140134.0
2025-04-23 14:22:00,541.0743,541.97,541.0,541.91,224415.0
2025-04-23 14:23:00,541.86,543.09,541.66,542.98,278245.0
2025-04-23 14:24:00,542.995,543.02,542.39,542.92,129829.0
2025-04-23 14:25:00,542.91,543.29,542.76,543.29,126419.0
2025-04-23 14:26:00,543.29,544.1,543.26,544.02,234870.0
2025-04-23 14:27:00,543.93,544.19,543.51,543.54,178394.0
2025-04-23 14:28:00,543.52,544.11,543.46,544.0,188571.0
2025-04-23 14:29:00,544.0,544.2865,542.6384,543.88,133092.0
2025-04-23 14:30:00,543.82,544.2,543.68,544.12,107904.0
2025-04-23 14:31:00,544.12,544.42,543.91,544.38,77976.0
2025-04-23 14:32:00,544.37,544.42,543.35,544.37,82019.0
2025-04-23 14:33:00,544.36,544.93,544.32,544.75,206468.0
2025-04-23 14:34:00,544.7,544.83,542.85,544.71,89241.0
2025-04-23 14:35:00,544.71,545.14,544.59,545.04,166902.0
2025-04-23 14:36:00,545.05,545.18,544.97,545.11,69765.0
2025-04-23 14:37:00,545.13,545.2,543.0834,544.7,146087.0
2025-04-23 14:38:00,544.68,544.86,543.5,544.61,65837.0
2025-04-23 14:39:00,544.5651,544.63,544.0344,544.5,129065.0
2025-04-23 14:40:00,544.5,544.81,544.16,544.81,102063.0
2025-04-23 14:41:00,544.75,545.0187,540.9702,544.04,157818.0
2025-04-23 14:42:00,544.03,544.06,543.43,543.89,190671.0
2025-04-23 14:43:00,543.84,544.4,543.7599,544.38,113385.0
2025-04-23 14:44:00,544.3679,544.37,544.095,544.35,107361.0
2025-04-23 14:45:00,544.33,545.16,540.76,544.16,462273.0
2025-04-23 14:46:00,544.17,544.42,540.89,544.34,93170.0
2025-04-23 14:47:00,544.355,544.76,544.24,544.59,101013.0
2025-04-23 14:48:00,544.59,544.59,543.35,544.18,109014.0
2025-04-23 14:49:00,544.14,544.21,543.61,543.65,110109.0
2025-04-23 14:50:00,543.6553,543.69,542.7737,542.9,507807.0
2025-04-23 14:51:00,542.83,543.44,542.75,543.1995,118591.0
2025-04-23 14:52:00,543.18,543.49,543.18,543.32,72699.0
2025-04-23 14:53:00,543.32,543.32,542.76,542.83,153246.0
2025-04-23 14:54:00,542.7904,543.39,542.78,542.975,130696.0
2025-04-23 14:55:00,542.94,543.0144,542.58,542.8926,123136.0
2025-04-23 14:56:00,542.88,543.07,542.62,542.82,99586.0
2025-04-23 14:57:00,542.86,543.15,542.59,542.74,70435.0
2025-04-23 14:58:00,542.74,542.82,542.59,542.67,198793.0
2025-04-23 14:59:00,542.65,542.72,542.25,542.555,92233.0
2025-04-23 15:00:00,542.54,542.83,540.8,542.21,527363.0
2025-04-23 15:01:00,542.21,543.77,541.19,541.96,525769.0
2025-04-23 15:02:00,542.03,542.23,541.39,541.64,166433.0
2025-04-23 15:03:00,541.65,542.25,541.65,542.0,154704.0
2025-04-23 15:04:00,542.05,542.93,541.9866,542.87,148759.0
2025-04-23 15:05:00,542.86,542.885,542.52,542.62,127012.0
2025-04-23 15:06:00,542.66,543.15,542.46,543.15,107036.0
